orderdate,status,customername,country,quantityordered,priceeach,productline,productname
2005-03-09,Shipped,"Anna's Decorations, Ltd",Australia,42,47.44,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster
2005-03-09,Shipped,"Anna's Decorations, Ltd",Australia,44,57.73,Trucks and Buses,1926 Ford Fire Engine
2005-03-09,Shipped,"Anna's Decorations, Ltd",Australia,32,99.28,Vintage Cars,1913 Ford Model T Speedster
2005-03-09,Shipped,"Anna's Decorations, Ltd",Australia,33,26.55,Vintage Cars,1939 Chevrolet Deluxe Coupe
2005-03-09,Shipped,"Anna's Decorations, Ltd",Australia,24,36.29,Vintage Cars,1938 Cadillac V-16 Presidential Limousine
2005-03-10,Shipped,Mini Auto Werke,Austria,37,61.21,Vintage Cars,1934 Ford V8 Coupe
2005-03-10,Shipped,Mini Auto Werke,Austria,29,103.67,Vintage Cars,18th Century Vintage Horse Carriage
2005-03-10,Shipped,Mini Auto Werke,Austria,36,98.22,Vintage Cars,1917 Maxwell Touring Car
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,35,145.04,Classic Cars,1969 Corvair Monza
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,32,99.54,Trucks and Buses,1957 Chevy Pickup
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,20,137.53,Classic Cars,1998 Chrysler Plymouth Prowler
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,38,104.32,Trucks and Buses,1964 Mercedes Tour Bus
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,30,106.55,Trucks and Buses,1940s Ford truck
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,44,41.76,Vintage Cars,1939 Cadillac Limousine
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,33,112.46,Trucks and Buses,1962 Volkswagen Microbus
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,33,88.62,Vintage Cars,1936 Chrysler Airflow
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,38,84.75,Trucks and Buses,1980âs GM Manhattan Express
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,31,63.35,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger
2005-03-11,Shipped,"Down Under Souveniers, Inc",New Zealand,21,83.95,Classic Cars,1982 Camaro Z28
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,22,135.47,Classic Cars,1992 Ferrari 360 Spider red
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,37,124.95,Classic Cars,1970 Triumph Spitfire
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,31,53.18,Classic Cars,1970 Dodge Coronet
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,46,35.36,Classic Cars,1958 Chevy Corvette Limited Edition
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,37,104.09,Classic Cars,1992 Porsche Cayenne Turbo Silver
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,36,47.08,Trucks and Buses,1954 Greyhound Scenicruiser
2005-03-15,Shipped,Euro+ Shopping Channel,Spain,30,55.93,Trains,1950's Chicago Surface Lines Streetcar
2005-03-17,Shipped,Lyon Souveniers,France,32,125.12,Classic Cars,1972 Alfa Romeo GTA
2005-03-17,Shipped,Lyon Souveniers,France,33,205.72,Classic Cars,2001 Ferrari Enzo
2005-03-17,Shipped,Lyon Souveniers,France,46,98.39,Trucks and Buses,Diamond T620 Semi-Skirted Tanker
2005-03-17,Shipped,Lyon Souveniers,France,45,57.99,Trains,1962 City of Detroit Streetcar
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,33,155.72,Classic Cars,1969 Ford Falcon
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,33,129.76,Vintage Cars,1903 Ford Model A
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,24,91.76,Trains,Collectable Wooden Train
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,45,83.38,Vintage Cars,1904 Buick Runabout
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,49,100.77,Ships,18th century schooner
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,27,77.00,Vintage Cars,1912 Ford Model T Delivery Wagon
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,37,77.99,Vintage Cars,1940 Ford Delivery Sedan
2005-03-23,Shipped,Mini Gifts Distributors Ltd.,USA,39,62.00,Ships,The Schooner Bluenose
2005-03-28,Shipped,Alpha Cognac,France,32,69.29,Ships,The Mayflower
2005-03-28,Shipped,Alpha Cognac,France,22,62.88,Ships,The USS Constitution Ship
2005-03-28,Shipped,Alpha Cognac,France,48,86.15,Ships,The Titanic
2005-03-28,Shipped,Alpha Cognac,France,36,80.44,Ships,The Queen Mary
2005-03-28,Shipped,Alpha Cognac,France,34,52.96,Ships,Pont Yacht
2005-03-30,Shipped,Reims Collectables,France,33,130.88,Planes,1980s Black Hawk Helicopter
2005-03-30,Shipped,Reims Collectables,France,34,82.79,Planes,P-51-D Mustang
2005-03-30,Shipped,Reims Collectables,France,28,70.54,Ships,1999 Yamaha Speed Boat
2005-03-30,Shipped,Reims Collectables,France,45,92.11,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet
2005-03-30,Shipped,Reims Collectables,France,43,100.67,Planes,1928 British Royal Navy Airplane
2005-03-30,Shipped,Reims Collectables,France,28,60.29,Planes,1900s Vintage Bi-Plane
2005-03-30,Shipped,Reims Collectables,France,34,61.15,Vintage Cars,1937 Horch 930V Limousine
2005-03-30,Shipped,Reims Collectables,France,41,56.64,Planes,Corsair F4U ( Bird Cage)
2005-03-30,Shipped,Reims Collectables,France,45,65.93,Planes,1900s Vintage Tri-Plane
2005-03-30,Shipped,Reims Collectables,France,22,60.54,Vintage Cars,1928 Ford Phaeton Deluxe
2005-03-30,Shipped,Reims Collectables,France,49,38.84,Vintage Cars,1930 Buick Marquette Phaeton
2005-03-30,Shipped,Reims Collectables,France,47,78.55,Planes,American Airlines: B767-300
2005-03-30,Shipped,Reims Collectables,France,36,75.13,Ships,HMS Bounty
2005-03-30,Shipped,Reims Collectables,France,22,98.72,Planes,America West Airlines B757-200
2005-03-30,Shipped,Reims Collectables,France,23,102.04,Planes,ATA: B757-300
2005-03-30,Shipped,Reims Collectables,France,29,76.80,Planes,F/A 18 Hornet 1/72
2005-03-30,Shipped,Reims Collectables,France,36,62.19,Planes,American Airlines: MD-11S
2005-03-30,Shipped,Reims Collectables,France,34,41.22,Planes,Boeing X-32A JSF
2025-09-12,Resolved,Foster Ltd,Cyprus,34,88.22,Vintage Cars,Arm Series
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,40,77.52,Motorcycles,1969 Harley Davidson Ultimate Chopper
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,51,99.91,Motorcycles,1996 Moto Guzzi 1100i
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,22,156.86,Motorcycles,2003 Harley-Davidson Eagle Drag Bike
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,29,123.51,Motorcycles,2002 Suzuki XREO
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,30,51.48,Motorcycles,1936 Harley Davidson El Knucklehead
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,57,104.81,Motorcycles,1997 BMW R 1100 S
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,58,75.41,Motorcycles,1960 BSA Gold Star DBD34
2005-04-01,Shipped,Kelly's Gift Shop,New Zealand,32,97.89,Motorcycles,1997 BMW F650 ST
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,64,134.64,Classic Cars,1972 Alfa Romeo GTA
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,34,129.31,Planes,1980s Black Hawk Helicopter
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,30,74.84,Ships,1999 Yamaha Speed Boat
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,58,88.93,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,24,55.49,Planes,1900s Vintage Bi-Plane
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,38,59.18,Vintage Cars,1937 Horch 930V Limousine
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,42,74.64,Vintage Cars,1940 Ford Delivery Sedan
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,46,82.37,Ships,HMS Bounty
2005-04-01,Shipped,The Sharp Gifts Warehouse,USA,20,41.71,Planes,Boeing X-32A JSF
2005-04-03,On Hold,Tekni Collectables Inc.,USA,42,75.19,Planes,P-51-D Mustang
2005-04-03,On Hold,Tekni Collectables Inc.,USA,38,87.54,Planes,1928 British Royal Navy Airplane
2005-04-03,On Hold,Tekni Collectables Inc.,USA,64,59.37,Planes,Corsair F4U ( Bird Cage)
2005-04-03,On Hold,Tekni Collectables Inc.,USA,52,65.93,Planes,1900s Vintage Tri-Plane
2005-04-03,On Hold,Tekni Collectables Inc.,USA,49,81.91,Motorcycles,1997 BMW F650 ST
2005-04-03,On Hold,Tekni Collectables Inc.,USA,62,62.60,Vintage Cars,1928 Ford Phaeton Deluxe
2005-04-03,On Hold,Tekni Collectables Inc.,USA,56,41.46,Vintage Cars,1930 Buick Marquette Phaeton
2005-04-03,On Hold,Tekni Collectables Inc.,USA,11,77.64,Planes,American Airlines: B767-300
2005-04-03,On Hold,Tekni Collectables Inc.,USA,85,98.72,Planes,America West Airlines B757-200
2005-04-03,On Hold,Tekni Collectables Inc.,USA,21,96.11,Planes,ATA: B757-300
2005-04-03,On Hold,Tekni Collectables Inc.,USA,77,73.60,Planes,F/A 18 Hornet 1/72
2005-04-03,On Hold,Tekni Collectables Inc.,USA,40,66.63,Planes,American Airlines: MD-11S
2005-04-07,Shipped,Auto Canal+ Petit,France,45,118.94,Motorcycles,1996 Moto Guzzi 1100i
2005-04-07,Shipped,Auto Canal+ Petit,France,55,58.15,Motorcycles,1936 Harley Davidson El Knucklehead
2005-04-07,Shipped,Auto Canal+ Petit,France,59,61.70,Motorcycles,1960 BSA Gold Star DBD34
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,24,85.17,Motorcycles,1969 Harley Davidson Ultimate Chopper
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,66,174.29,Motorcycles,2003 Harley-Davidson Eagle Drag Bike
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,66,122.00,Motorcycles,2002 Suzuki XREO
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,36,55.33,Motorcycles,1957 Vespa GS150
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,46,109.32,Motorcycles,1997 BMW R 1100 S
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,27,57.49,Motorcycles,1982 Ducati 900 Monster
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,30,35.80,Motorcycles,1982 Ducati 996 R
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,45,88.78,Motorcycles,1974 Ducati 350 Mk3 Desmo
2005-04-08,Shipped,"UK Collectables, Ltd.",UK,31,65.09,Motorcycles,2002 Yamaha YZR M1
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,64,163.44,Classic Cars,1968 Ford Mustang
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,43,102.17,Classic Cars,1968 Dodge Charger
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,77,67.03,Classic Cars,1970 Plymouth Hemi Cuda
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,90,67.54,Classic Cars,1969 Dodge Super Bee
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,28,127.88,Classic Cars,1976 Ford Gran Torino
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,48,124.99,Classic Cars,1957 Corvette Convertible
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,49,53.27,Classic Cars,1971 Alpine Renault 1600s
2005-04-08,Shipped,"Down Under Souveniers, Inc",New Zealand,48,65.48,Classic Cars,1961 Chevrolet Impala
2005-04-14,Shipped,Mini Caravy,France,97,115.16,Classic Cars,1969 Dodge Charger
2005-04-14,Shipped,Mini Caravy,France,61,72.38,Classic Cars,1948 Porsche 356-A Roadster
2005-04-14,Shipped,Mini Caravy,France,55,147.33,Classic Cars,1992 Ferrari 360 Spider red
2005-04-14,Shipped,Mini Caravy,France,47,37.38,Classic Cars,1982 Lamborghini Diablo
2005-04-14,Shipped,Mini Caravy,France,76,127.79,Classic Cars,1956 Porsche 356A Coupe
2005-04-15,Disputed,Danish Wholesale Imports,Denmark,61,124.56,Classic Cars,1993 Mazda RX-7
2005-04-15,Disputed,Danish Wholesale Imports,Denmark,48,133.72,Classic Cars,1995 Honda Civic
2005-04-15,Disputed,Danish Wholesale Imports,Denmark,65,117.26,Classic Cars,1948 Porsche Type 356 Roadster
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,59,114.48,Classic Cars,1965 Aston Martin DB5
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,76,141.10,Vintage Cars,1917 Grand Touring Sedan
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,42,58.12,Vintage Cars,1911 Ford Town Car
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,41,132.00,Classic Cars,1999 Indy 500 Monte Carlo SS
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,6,91.11,Vintage Cars,1932 Alfa Romeo 8C2300 Spider Sport
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,66,64.14,Classic Cars,1957 Ford Thunderbird
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,26,68.35,Classic Cars,1970 Chevy Chevelle SS 454
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,64,45.78,Classic Cars,1966 Shelby Cobra 427 S/C
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,76,81.78,Classic Cars,1949 Jaguar XK 120
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,59,98.65,Classic Cars,1952 Citroen-15CV
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,13,77.05,Classic Cars,1969 Chevrolet Camaro Z28
2005-04-22,On Hold,The Sharp Gifts Warehouse,USA,43,101.73,Classic Cars,2002 Chevy Corvette
2005-04-22,Shipped,"Tokyo Collectables, Ltd",Japan,15,41.03,Vintage Cars,1936 Mercedes Benz 500k Roadster
2005-04-23,Shipped,Handji Gifts& Co,Singapore,6,104.25,Vintage Cars,1932 Model A Ford J-Coupe
2005-04-23,Shipped,Handji Gifts& Co,Singapore,61,27.88,Vintage Cars,1939 Chevrolet Deluxe Coupe
2005-04-29,Shipped,GiftsForHim.com,New Zealand,65,99.66,Vintage Cars,1937 Lincoln Berline
2005-04-29,Shipped,GiftsForHim.com,New Zealand,44,51.21,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster
2005-04-29,Shipped,GiftsForHim.com,New Zealand,56,145.13,Vintage Cars,1928 Mercedes-Benz SSK
2005-04-29,Shipped,GiftsForHim.com,New Zealand,47,93.21,Vintage Cars,1913 Ford Model T Speedster
2005-04-29,Shipped,GiftsForHim.com,New Zealand,53,49.97,Vintage Cars,1934 Ford V8 Coupe
2005-04-29,Shipped,GiftsForHim.com,New Zealand,34,84.82,Vintage Cars,18th Century Vintage Horse Carriage
2005-04-29,Shipped,GiftsForHim.com,New Zealand,44,81.35,Vintage Cars,1917 Maxwell Touring Car
2005-04-29,Shipped,GiftsForHim.com,New Zealand,31,42.56,Vintage Cars,1938 Cadillac V-16 Presidential Limousine
2005-04-29,Shipped,GiftsForHim.com,New Zealand,50,95.44,Vintage Cars,1936 Chrysler Airflow
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,23,205.73,Classic Cars,1952 Alpine Renault 1300
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,27,144.79,Classic Cars,1962 LanciaA Delta 16V
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,40,110.70,Trucks and Buses,1958 Setra Bus
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,27,109.67,Trucks and Buses,1940 Ford Pickup Truck
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,46,106.55,Trucks and Buses,1940s Ford truck
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,35,41.25,Vintage Cars,1939 Cadillac Limousine
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,26,78.01,Trucks and Buses,1980âs GM Manhattan Express
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,27,60.76,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger
2005-05-01,Shipped,QuÃ©bec Home Shopping Network,Canada,34,89.01,Classic Cars,1982 Camaro Z28
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,54,100.73,Trucks and Buses,1957 Chevy Pickup
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,41,150.63,Classic Cars,1998 Chrysler Plymouth Prowler
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,56,120.28,Trucks and Buses,1964 Mercedes Tour Bus
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,47,49.83,Trucks and Buses,1926 Ford Fire Engine
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,60,157.49,Classic Cars,1992 Ferrari 360 Spider red
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,21,47.40,Classic Cars,1970 Dodge Coronet
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,70,109.90,Trucks and Buses,1962 Volkswagen Microbus
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,30,32.88,Classic Cars,1958 Chevy Corvette Limited Edition
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,31,108.82,Classic Cars,1992 Porsche Cayenne Turbo Silver
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,19,50.86,Trucks and Buses,1954 Greyhound Scenicruiser
2005-05-03,Shipped,Euro+ Shopping Channel,Spain,26,105.33,Trucks and Buses,Diamond T620 Semi-Skirted Tanker
2005-05-05,Shipped,Gift Depot Inc.,USA,36,201.57,Classic Cars,2001 Ferrari Enzo
2005-05-05,Shipped,Gift Depot Inc.,USA,47,145.04,Classic Cars,1969 Corvair Monza
2005-05-05,Shipped,Gift Depot Inc.,USA,22,173.02,Classic Cars,1969 Ford Falcon
2005-05-05,Shipped,Gift Depot Inc.,USA,49,133.57,Classic Cars,1970 Triumph Spitfire
2005-05-05,Shipped,Gift Depot Inc.,USA,24,56.55,Trains,1950's Chicago Surface Lines Streetcar
2005-05-05,Shipped,Gift Depot Inc.,USA,51,53.31,Trains,1962 City of Detroit Streetcar
2005-05-06,On Hold,Gifts4AllAges.com,USA,49,114.24,Classic Cars,1972 Alfa Romeo GTA
2005-05-06,On Hold,Gifts4AllAges.com,USA,44,77.42,Ships,1999 Yamaha Speed Boat
2005-05-06,On Hold,Gifts4AllAges.com,USA,41,128.39,Vintage Cars,1903 Ford Model A
2005-05-06,On Hold,Gifts4AllAges.com,USA,48,85.71,Trains,Collectable Wooden Train
2005-05-06,On Hold,Gifts4AllAges.com,USA,56,83.38,Vintage Cars,1904 Buick Runabout
2005-05-06,On Hold,Gifts4AllAges.com,USA,43,108.14,Ships,18th century schooner
2005-05-06,On Hold,Gifts4AllAges.com,USA,60,72.58,Vintage Cars,1912 Ford Model T Delivery Wagon
2005-05-06,On Hold,Gifts4AllAges.com,USA,51,72.96,Vintage Cars,1940 Ford Delivery Sedan
2005-05-06,On Hold,Gifts4AllAges.com,USA,37,62.00,Ships,The Schooner Bluenose
2005-05-06,On Hold,Gifts4AllAges.com,USA,34,74.48,Ships,The Mayflower
2005-05-06,On Hold,Gifts4AllAges.com,USA,31,61.44,Ships,The USS Constitution Ship
2005-05-06,On Hold,Gifts4AllAges.com,USA,28,84.14,Ships,The Titanic
2005-05-06,On Hold,Gifts4AllAges.com,USA,40,84.41,Ships,The Queen Mary
2005-05-06,On Hold,Gifts4AllAges.com,USA,47,54.60,Ships,Pont Yacht
2005-05-09,Disputed,"Australian Collectables, Ltd",Australia,51,86.81,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet
2005-05-09,Disputed,"Australian Collectables, Ltd",Australia,21,60.97,Planes,1900s Vintage Bi-Plane
2005-05-09,Disputed,"Australian Collectables, Ltd",Australia,18,59.83,Vintage Cars,1937 Horch 930V Limousine
2005-05-09,Disputed,"Australian Collectables, Ltd",Australia,32,73.32,Ships,HMS Bounty
2005-05-09,Disputed,"Australian Collectables, Ltd",Australia,42,43.20,Planes,Boeing X-32A JSF
2005-05-10,Shipped,L'ordine Souveniers,Italy,24,129.31,Planes,1980s Black Hawk Helicopter
2005-05-10,Shipped,L'ordine Souveniers,Italy,15,70.96,Planes,P-51-D Mustang
2005-05-10,Shipped,L'ordine Souveniers,Italy,47,90.82,Planes,1928 British Royal Navy Airplane
2005-05-10,Shipped,L'ordine Souveniers,Italy,32,62.46,Motorcycles,1960 BSA Gold Star DBD34
2005-05-10,Shipped,L'ordine Souveniers,Italy,18,64.83,Planes,Corsair F4U ( Bird Cage)
2005-05-10,Shipped,L'ordine Souveniers,Italy,48,70.28,Planes,1900s Vintage Tri-Plane
2005-05-10,Shipped,L'ordine Souveniers,Italy,45,86.90,Motorcycles,1997 BMW F650 ST
2005-05-10,Shipped,L'ordine Souveniers,Italy,26,68.10,Vintage Cars,1928 Ford Phaeton Deluxe
2005-05-10,Shipped,L'ordine Souveniers,Italy,37,39.71,Vintage Cars,1930 Buick Marquette Phaeton
2005-05-10,Shipped,L'ordine Souveniers,Italy,23,88.60,Planes,American Airlines: B767-300
2005-05-10,Shipped,L'ordine Souveniers,Italy,22,84.76,Planes,America West Airlines B757-200
2005-05-10,Shipped,L'ordine Souveniers,Italy,41,98.48,Planes,ATA: B757-300
2005-05-10,Shipped,L'ordine Souveniers,Italy,39,65.60,Planes,F/A 18 Hornet 1/72
2005-05-10,Shipped,L'ordine Souveniers,Italy,43,63.67,Planes,American Airlines: MD-11S
2005-05-13,Disputed,Euro+ Shopping Channel,Spain,66,79.43,Motorcycles,1969 Harley Davidson Ultimate Chopper
2005-05-13,Disputed,Euro+ Shopping Channel,Spain,45,116.56,Motorcycles,1996 Moto Guzzi 1100i
2005-05-13,Disputed,Euro+ Shopping Channel,Spain,56,162.67,Motorcycles,2003 Harley-Davidson Eagle Drag Bike
2005-05-13,Disputed,Euro+ Shopping Channel,Spain,21,144.60,Motorcycles,2002 Suzuki XREO
2005-05-13,Disputed,Euro+ Shopping Channel,Spain,36,58.75,Motorcycles,1936 Harley Davidson El Knucklehead
2005-05-13,Disputed,Euro+ Shopping Channel,Spain,35,109.32,Motorcycles,1997 BMW R 1100 S
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,16,70.76,Classic Cars,1969 Dodge Super Bee
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,27,139.64,Classic Cars,1976 Ford Gran Torino
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,33,56.57,Motorcycles,1957 Vespa GS150
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,28,120.53,Classic Cars,1957 Corvette Convertible
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,52,64.41,Motorcycles,1982 Ducati 900 Monster
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,10,66.29,Classic Cars,1961 Chevrolet Impala
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,43,36.61,Motorcycles,1982 Ducati 996 R
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,50,100.01,Motorcycles,1974 Ducati 350 Mk3 Desmo
2005-05-16,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,40,72.41,Motorcycles,2002 Yamaha YZR M1
2005-05-17,Shipped,Salzburg Collectables,Austria,12,182.90,Classic Cars,1968 Ford Mustang
2005-05-17,Shipped,Salzburg Collectables,Austria,10,111.57,Classic Cars,1968 Dodge Charger
2005-05-17,Shipped,Salzburg Collectables,Austria,34,64.64,Classic Cars,1970 Plymouth Hemi Cuda
2005-05-17,Shipped,Salzburg Collectables,Austria,32,99.04,Classic Cars,1969 Dodge Charger
2005-05-17,Shipped,Salzburg Collectables,Austria,38,117.48,Classic Cars,1993 Mazda RX-7
2005-05-17,Shipped,Salzburg Collectables,Austria,37,100.80,Classic Cars,1965 Aston Martin DB5
2005-05-17,Shipped,Salzburg Collectables,Austria,39,67.76,Classic Cars,1948 Porsche 356-A Roadster
2005-05-17,Shipped,Salzburg Collectables,Austria,34,133.72,Classic Cars,1995 Honda Civic
2005-05-17,Shipped,Salzburg Collectables,Austria,55,116.16,Classic Cars,1999 Indy 500 Monte Carlo SS
2005-05-17,Shipped,Salzburg Collectables,Austria,35,165.95,Classic Cars,1992 Ferrari 360 Spider red
2005-05-17,Shipped,Salzburg Collectables,Austria,43,114.44,Classic Cars,1948 Porsche Type 356 Roadster
2005-05-17,Shipped,Salzburg Collectables,Austria,15,32.10,Classic Cars,1982 Lamborghini Diablo
2005-05-17,Shipped,Salzburg Collectables,Austria,55,52.66,Classic Cars,1971 Alpine Renault 1600s
2005-05-17,Shipped,Salzburg Collectables,Austria,70,112.34,Classic Cars,1956 Porsche 356A Coupe
